TweetID,TweetText,Label
1166,The sun is shining and I feel energized.,Not_Depressed
1167,Just had a delicious lunch!,Not_Depressed
1168,"I feel so alone, even when I'm with people.",Depressed
1169,Looking forward to the weekend with my friends!,Not_Depressed
1170,I cry for no reason almost every day.,Depressed
1171,I just want to stay in bed and never wake up.,Depressed
1172,"I feel so alone, even when I'm with people.",Depressed
1173,I feel so hopeless and tired all the time.,Depressed
1174,Life is beautiful and full of possibilities.,Not_Depressed
1175,Everything is just too much to handle right now.,Depressed
1176,Had a wonderful time at the park today.,Not_Depressed
1177,Life is beautiful and full of possibilities.,Not_Depressed
1178,I don't see any light at the end of the tunnel.,Depressed
1179,Life is beautiful and full of possibilities.,Not_Depressed
1180,The sun is shining and I feel energized.,Not_Depressed
1181,Got a promotion at work today! So excited.,Not_Depressed
1182,I feel so hopeless and tired all the time.,Depressed
1183,The sun is shining and I feel energized.,Not_Depressed
1184,I just want to stay in bed and never wake up.,Depressed
1185,Life is beautiful and full of possibilities.,Not_Depressed
1186,I'm really enjoying this new book I'm reading.,Not_Depressed
1187,I feel so hopeless and tired all the time.,Depressed
1188,Looking forward to the weekend with my friends!,Not_Depressed
1189,I'm feeling really productive this morning.,Not_Depressed
1190,I'm so grateful for my supportive friends.,Not_Depressed
1191,I cry for no reason almost every day.,Depressed
1192,I'm feeling really productive this morning.,Not_Depressed
1193,"I feel so alone, even when I'm with people.",Depressed
1194,I've lost interest in everything I used to love.,Depressed
1195,Got a promotion at work today! So excited.,Not_Depressed
1196,Everything feels so heavy and meaningless.,Depressed
1197,Life is beautiful and full of possibilities.,Not_Depressed
1198,The sun is shining and I feel energized.,Not_Depressed
1199,I'm really enjoying this new book I'm reading.,Not_Depressed
1200,The sun is shining and I feel energized.,Not_Depressed
1201,I'm really enjoying this new book I'm reading.,Not_Depressed
1202,Had a wonderful time at the park today.,Not_Depressed
1203,"I feel so alone, even when I'm with people.",Depressed
1204,I've lost interest in everything I used to love.,Depressed
1205,Looking forward to the weekend with my friends!,Not_Depressed
1206,I just want to stay in bed and never wake up.,Depressed
1207,Got a promotion at work today! So excited.,Not_Depressed
1208,"I feel so alone, even when I'm with people.",Depressed
1209,Had a wonderful time at the park today.,Not_Depressed
1210,Looking forward to the weekend with my friends!,Not_Depressed
1211,I'm feeling really productive this morning.,Not_Depressed
1212,Life is beautiful and full of possibilities.,Not_Depressed
1213,Life is beautiful and full of possibilities.,Not_Depressed
1214,I'm really enjoying this new book I'm reading.,Not_Depressed
1215,I feel like a burden to everyone around me.,Depressed
1216,Just had a delicious lunch!,Not_Depressed
1217,Got a promotion at work today! So excited.,Not_Depressed
1218,I don't see any light at the end of the tunnel.,Depressed
1219,Looking forward to the weekend with my friends!,Not_Depressed
1220,Life is beautiful and full of possibilities.,Not_Depressed
1221,I cry for no reason almost every day.,Depressed
1222,I'm so grateful for my supportive friends.,Not_Depressed
1223,I don't see any light at the end of the tunnel.,Depressed
1224,The sun is shining and I feel energized.,Not_Depressed
1225,I've lost interest in everything I used to love.,Depressed
1226,Had a wonderful time at the park today.,Not_Depressed
1227,I just want to stay in bed and never wake up.,Depressed
1228,It's hard to even get out of bed in the morning.,Depressed
1229,Got a promotion at work today! So excited.,Not_Depressed
1230,I cry for no reason almost every day.,Depressed
1231,It's hard to even get out of bed in the morning.,Depressed
1232,I don't see any light at the end of the tunnel.,Depressed
1233,I feel like a burden to everyone around me.,Depressed
1234,I feel like a burden to everyone around me.,Depressed
1235,Looking forward to the weekend with my friends!,Not_Depressed
1236,Everything feels so heavy and meaningless.,Depressed
1237,"Today was a great day, I feel so happy!",Not_Depressed
1238,I don't see any light at the end of the tunnel.,Depressed
1239,Everything feels so heavy and meaningless.,Depressed
1240,The sun is shining and I feel energized.,Not_Depressed
1241,I feel like a burden to everyone around me.,Depressed
1242,I feel like a burden to everyone around me.,Depressed
1243,I don't see any light at the end of the tunnel.,Depressed
1244,Looking forward to the weekend with my friends!,Not_Depressed
1245,I'm really enjoying this new book I'm reading.,Not_Depressed
1246,Got a promotion at work today! So excited.,Not_Depressed
1247,Everything is just too much to handle right now.,Depressed
1248,Everything is just too much to handle right now.,Depressed
1249,I've lost interest in everything I used to love.,Depressed
1250,"I feel so alone, even when I'm with people.",Depressed
1251,Got a promotion at work today! So excited.,Not_Depressed
1252,Got a promotion at work today! So excited.,Not_Depressed
1253,I've lost interest in everything I used to love.,Depressed
1254,Just had a delicious lunch!,Not_Depressed
1255,Looking forward to the weekend with my friends!,Not_Depressed
1256,I've lost interest in everything I used to love.,Depressed
1257,Just had a delicious lunch!,Not_Depressed
1258,The sun is shining and I feel energized.,Not_Depressed
1259,"Today was a great day, I feel so happy!",Not_Depressed
1260,Had a wonderful time at the park today.,Not_Depressed
1261,I don't see any light at the end of the tunnel.,Depressed
1262,I feel like a burden to everyone around me.,Depressed
1263,Had a wonderful time at the park today.,Not_Depressed
1264,"Today was a great day, I feel so happy!",Not_Depressed
1265,I've lost interest in everything I used to love.,Depressed
1266,I feel like a burden to everyone around me.,Depressed
1267,I've lost interest in everything I used to love.,Depressed
1268,I'm really enjoying this new book I'm reading.,Not_Depressed
1269,I feel like a burden to everyone around me.,Depressed
1270,The sun is shining and I feel energized.,Not_Depressed
1271,I'm so grateful for my supportive friends.,Not_Depressed
1272,I just want to stay in bed and never wake up.,Depressed
1273,It's hard to even get out of bed in the morning.,Depressed
1274,I feel so hopeless and tired all the time.,Depressed
1275,I'm so grateful for my supportive friends.,Not_Depressed
1276,I feel like a burden to everyone around me.,Depressed
1277,I don't see any light at the end of the tunnel.,Depressed
1278,"Today was a great day, I feel so happy!",Not_Depressed
1279,"I feel so alone, even when I'm with people.",Depressed
1280,Looking forward to the weekend with my friends!,Not_Depressed
1281,I'm so grateful for my supportive friends.,Not_Depressed
1282,I've lost interest in everything I used to love.,Depressed
1283,I'm so grateful for my supportive friends.,Not_Depressed
1284,I cry for no reason almost every day.,Depressed
1285,I've lost interest in everything I used to love.,Depressed
1286,I'm really enjoying this new book I'm reading.,Not_Depressed
1287,I just want to stay in bed and never wake up.,Depressed
1288,Everything is just too much to handle right now.,Depressed
1289,Life is beautiful and full of possibilities.,Not_Depressed
1290,I just want to stay in bed and never wake up.,Depressed
1291,Had a wonderful time at the park today.,Not_Depressed
1292,Life is beautiful and full of possibilities.,Not_Depressed
1293,I'm so grateful for my supportive friends.,Not_Depressed
1294,I'm so grateful for my supportive friends.,Not_Depressed
1295,"Today was a great day, I feel so happy!",Not_Depressed
1296,Everything feels so heavy and meaningless.,Depressed
1297,I'm feeling really productive this morning.,Not_Depressed
1298,I don't see any light at the end of the tunnel.,Depressed
1299,Got a promotion at work today! So excited.,Not_Depressed
1300,Life is beautiful and full of possibilities.,Not_Depressed
1301,"Today was a great day, I feel so happy!",Not_Depressed
1302,Looking forward to the weekend with my friends!,Not_Depressed
1303,I've lost interest in everything I used to love.,Depressed
1304,I just want to stay in bed and never wake up.,Depressed
1305,I've lost interest in everything I used to love.,Depressed
1306,Had a wonderful time at the park today.,Not_Depressed
1307,I feel like a burden to everyone around me.,Depressed
1308,I feel like a burden to everyone around me.,Depressed
1309,I'm so grateful for my supportive friends.,Not_Depressed
1310,Looking forward to the weekend with my friends!,Not_Depressed
1311,I feel like a burden to everyone around me.,Depressed
1312,Got a promotion at work today! So excited.,Not_Depressed
1313,I'm really enjoying this new book I'm reading.,Not_Depressed
1314,Everything feels so heavy and meaningless.,Depressed
1315,The sun is shining and I feel energized.,Not_Depressed
1316,Got a promotion at work today! So excited.,Not_Depressed
1317,I feel so hopeless and tired all the time.,Depressed
1318,I've lost interest in everything I used to love.,Depressed
1319,I don't see any light at the end of the tunnel.,Depressed
1320,I feel so hopeless and tired all the time.,Depressed
1321,I feel so hopeless and tired all the time.,Depressed
1322,Just had a delicious lunch!,Not_Depressed
1323,Everything feels so heavy and meaningless.,Depressed
1324,Everything feels so heavy and meaningless.,Depressed
1325,It's hard to even get out of bed in the morning.,Depressed
1326,I just want to stay in bed and never wake up.,Depressed
1327,I'm so grateful for my supportive friends.,Not_Depressed
1328,"I feel so alone, even when I'm with people.",Depressed
1329,The sun is shining and I feel energized.,Not_Depressed
1330,Looking forward to the weekend with my friends!,Not_Depressed
1331,I just want to stay in bed and never wake up.,Depressed
1332,I feel like a burden to everyone around me.,Depressed
1333,I'm so grateful for my supportive friends.,Not_Depressed
1334,Had a wonderful time at the park today.,Not_Depressed
1335,"Today was a great day, I feel so happy!",Not_Depressed
1336,Had a wonderful time at the park today.,Not_Depressed
1337,"I feel so alone, even when I'm with people.",Depressed
1338,"I feel so alone, even when I'm with people.",Depressed
1339,Everything feels so heavy and meaningless.,Depressed
1340,Just had a delicious lunch!,Not_Depressed
1341,The sun is shining and I feel energized.,Not_Depressed
1342,I just want to stay in bed and never wake up.,Depressed
1343,Looking forward to the weekend with my friends!,Not_Depressed
1344,Everything is just too much to handle right now.,Depressed
1345,The sun is shining and I feel energized.,Not_Depressed
1346,I'm so grateful for my supportive friends.,Not_Depressed
1347,Got a promotion at work today! So excited.,Not_Depressed
1348,Everything is just too much to handle right now.,Depressed
1349,I don't see any light at the end of the tunnel.,Depressed
1350,I'm really enjoying this new book I'm reading.,Not_Depressed
1351,Got a promotion at work today! So excited.,Not_Depressed
1352,It's hard to even get out of bed in the morning.,Depressed
1353,Just had a delicious lunch!,Not_Depressed
1354,I'm so grateful for my supportive friends.,Not_Depressed
1355,Everything feels so heavy and meaningless.,Depressed
1356,"I feel so alone, even when I'm with people.",Depressed
1357,I don't see any light at the end of the tunnel.,Depressed
1358,Everything feels so heavy and meaningless.,Depressed
1359,I cry for no reason almost every day.,Depressed
1360,I'm feeling really productive this morning.,Not_Depressed
1361,I'm feeling really productive this morning.,Not_Depressed
1362,The sun is shining and I feel energized.,Not_Depressed
1363,I cry for no reason almost every day.,Depressed
1364,Life is beautiful and full of possibilities.,Not_Depressed
1365,I've lost interest in everything I used to love.,Depressed
1366,Looking forward to the weekend with my friends!,Not_Depressed
1367,Got a promotion at work today! So excited.,Not_Depressed
1368,I cry for no reason almost every day.,Depressed
1369,I'm really enjoying this new book I'm reading.,Not_Depressed
1370,I feel so hopeless and tired all the time.,Depressed
1371,"Today was a great day, I feel so happy!",Not_Depressed
1372,It's hard to even get out of bed in the morning.,Depressed
1373,I cry for no reason almost every day.,Depressed
1374,Looking forward to the weekend with my friends!,Not_Depressed
1375,I'm really enjoying this new book I'm reading.,Not_Depressed
1376,Everything is just too much to handle right now.,Depressed
1377,I'm really enjoying this new book I'm reading.,Not_Depressed
1378,I've lost interest in everything I used to love.,Depressed
1379,Got a promotion at work today! So excited.,Not_Depressed
1380,Looking forward to the weekend with my friends!,Not_Depressed
1381,Had a wonderful time at the park today.,Not_Depressed
1382,It's hard to even get out of bed in the morning.,Depressed
1383,Life is beautiful and full of possibilities.,Not_Depressed
1384,Life is beautiful and full of possibilities.,Not_Depressed
1385,I just want to stay in bed and never wake up.,Depressed
1386,I feel so hopeless and tired all the time.,Depressed
1387,Just had a delicious lunch!,Not_Depressed
1388,I don't see any light at the end of the tunnel.,Depressed
1389,I'm feeling really productive this morning.,Not_Depressed
1390,I've lost interest in everything I used to love.,Depressed
1391,I feel like a burden to everyone around me.,Depressed
1392,I'm really enjoying this new book I'm reading.,Not_Depressed
1393,I just want to stay in bed and never wake up.,Depressed
1394,I don't see any light at the end of the tunnel.,Depressed
1395,I feel like a burden to everyone around me.,Depressed
1396,Life is beautiful and full of possibilities.,Not_Depressed
1397,"Today was a great day, I feel so happy!",Not_Depressed
1398,I feel like a burden to everyone around me.,Depressed
1399,The sun is shining and I feel energized.,Not_Depressed
1400,I just want to stay in bed and never wake up.,Depressed
1401,Everything feels so heavy and meaningless.,Depressed
1402,I've lost interest in everything I used to love.,Depressed
1403,I cry for no reason almost every day.,Depressed
1404,I just want to stay in bed and never wake up.,Depressed
1405,Just had a delicious lunch!,Not_Depressed
1406,"Today was a great day, I feel so happy!",Not_Depressed
1407,I feel so hopeless and tired all the time.,Depressed
1408,I've lost interest in everything I used to love.,Depressed
1409,I feel so hopeless and tired all the time.,Depressed
1410,Had a wonderful time at the park today.,Not_Depressed
1411,Got a promotion at work today! So excited.,Not_Depressed
1412,Everything is just too much to handle right now.,Depressed
1413,I cry for no reason almost every day.,Depressed
1414,Looking forward to the weekend with my friends!,Not_Depressed
1415,I feel like a burden to everyone around me.,Depressed
1416,I don't see any light at the end of the tunnel.,Depressed
1417,It's hard to even get out of bed in the morning.,Depressed
1418,I don't see any light at the end of the tunnel.,Depressed
1419,It's hard to even get out of bed in the morning.,Depressed
1420,I feel like a burden to everyone around me.,Depressed
1421,I feel like a burden to everyone around me.,Depressed
1422,Everything feels so heavy and meaningless.,Depressed
1423,I feel like a burden to everyone around me.,Depressed
1424,It's hard to even get out of bed in the morning.,Depressed
1425,I don't see any light at the end of the tunnel.,Depressed
1426,Everything is just too much to handle right now.,Depressed
1427,I feel so hopeless and tired all the time.,Depressed
1428,Everything feels so heavy and meaningless.,Depressed
1429,I'm feeling really productive this morning.,Not_Depressed
1430,"I feel so alone, even when I'm with people.",Depressed
1431,Had a wonderful time at the park today.,Not_Depressed
1432,Everything is just too much to handle right now.,Depressed
1433,I'm really enjoying this new book I'm reading.,Not_Depressed
1434,I'm feeling really productive this morning.,Not_Depressed
1435,Everything feels so heavy and meaningless.,Depressed
1436,I feel so hopeless and tired all the time.,Depressed
1437,Life is beautiful and full of possibilities.,Not_Depressed
1438,I feel like a burden to everyone around me.,Depressed
1439,Life is beautiful and full of possibilities.,Not_Depressed
1440,I've lost interest in everything I used to love.,Depressed
1441,I'm feeling really productive this morning.,Not_Depressed
1442,I'm so grateful for my supportive friends.,Not_Depressed
1443,I feel so hopeless and tired all the time.,Depressed
1444,The sun is shining and I feel energized.,Not_Depressed
1445,I cry for no reason almost every day.,Depressed
1446,"I feel so alone, even when I'm with people.",Depressed
1447,"I feel so alone, even when I'm with people.",Depressed
1448,Everything feels so heavy and meaningless.,Depressed
1449,I'm so grateful for my supportive friends.,Not_Depressed
1450,It's hard to even get out of bed in the morning.,Depressed
1451,Had a wonderful time at the park today.,Not_Depressed
1452,Everything is just too much to handle right now.,Depressed
1453,I'm so grateful for my supportive friends.,Not_Depressed
1454,I'm so grateful for my supportive friends.,Not_Depressed
1455,"I feel so alone, even when I'm with people.",Depressed
1456,I'm really enjoying this new book I'm reading.,Not_Depressed
1457,Just had a delicious lunch!,Not_Depressed
1458,I've lost interest in everything I used to love.,Depressed
1459,I just want to stay in bed and never wake up.,Depressed
1460,I'm so grateful for my supportive friends.,Not_Depressed
1461,I'm feeling really productive this morning.,Not_Depressed
1462,Everything is just too much to handle right now.,Depressed
1463,I'm really enjoying this new book I'm reading.,Not_Depressed
1464,Looking forward to the weekend with my friends!,Not_Depressed
1465,I cry for no reason almost every day.,Depressed
1466,Just had a delicious lunch!,Not_Depressed
1467,I feel like a burden to everyone around me.,Depressed
1468,I've lost interest in everything I used to love.,Depressed
1469,I feel like a burden to everyone around me.,Depressed
1470,I cry for no reason almost every day.,Depressed
1471,Looking forward to the weekend with my friends!,Not_Depressed
1472,I feel so hopeless and tired all the time.,Depressed
1473,I've lost interest in everything I used to love.,Depressed
1474,Life is beautiful and full of possibilities.,Not_Depressed
1475,I just want to stay in bed and never wake up.,Depressed
1476,The sun is shining and I feel energized.,Not_Depressed
1477,The sun is shining and I feel energized.,Not_Depressed
1478,Life is beautiful and full of possibilities.,Not_Depressed
1479,Got a promotion at work today! So excited.,Not_Depressed
1480,Looking forward to the weekend with my friends!,Not_Depressed
1481,Everything feels so heavy and meaningless.,Depressed
1482,"Today was a great day, I feel so happy!",Not_Depressed
1483,I feel like a burden to everyone around me.,Depressed
1484,Life is beautiful and full of possibilities.,Not_Depressed
1485,Everything feels so heavy and meaningless.,Depressed
1486,I feel like a burden to everyone around me.,Depressed
1487,"I feel so alone, even when I'm with people.",Depressed
1488,Had a wonderful time at the park today.,Not_Depressed
1489,I just want to stay in bed and never wake up.,Depressed
1490,I cry for no reason almost every day.,Depressed
1491,Everything is just too much to handle right now.,Depressed
1492,"I feel so alone, even when I'm with people.",Depressed
1493,It's hard to even get out of bed in the morning.,Depressed
1494,I just want to stay in bed and never wake up.,Depressed
1495,I feel so hopeless and tired all the time.,Depressed
1496,The sun is shining and I feel energized.,Not_Depressed
1497,I'm feeling really productive this morning.,Not_Depressed
1498,I've lost interest in everything I used to love.,Depressed
1499,I've lost interest in everything I used to love.,Depressed
1500,I'm so grateful for my supportive friends.,Not_Depressed
1501,It's hard to even get out of bed in the morning.,Depressed
1502,Just had a delicious lunch!,Not_Depressed
1503,Looking forward to the weekend with my friends!,Not_Depressed
1504,I don't see any light at the end of the tunnel.,Depressed
1505,I've lost interest in everything I used to love.,Depressed
1506,"I feel so alone, even when I'm with people.",Depressed
1507,I cry for no reason almost every day.,Depressed
1508,"Today was a great day, I feel so happy!",Not_Depressed
1509,"I feel so alone, even when I'm with people.",Depressed
1510,I just want to stay in bed and never wake up.,Depressed
1511,I'm feeling really productive this morning.,Not_Depressed
1512,Just had a delicious lunch!,Not_Depressed
1513,I'm really enjoying this new book I'm reading.,Not_Depressed
1514,I'm really enjoying this new book I'm reading.,Not_Depressed
1515,I feel like a burden to everyone around me.,Depressed
1516,I feel so hopeless and tired all the time.,Depressed
1517,I feel so hopeless and tired all the time.,Depressed
1518,I'm feeling really productive this morning.,Not_Depressed
1519,Life is beautiful and full of possibilities.,Not_Depressed
1520,Life is beautiful and full of possibilities.,Not_Depressed
1521,It's hard to even get out of bed in the morning.,Depressed
1522,I feel so hopeless and tired all the time.,Depressed
1523,I don't see any light at the end of the tunnel.,Depressed
1524,Just had a delicious lunch!,Not_Depressed
1525,Got a promotion at work today! So excited.,Not_Depressed
1526,Everything feels so heavy and meaningless.,Depressed
1527,I just want to stay in bed and never wake up.,Depressed
1528,Had a wonderful time at the park today.,Not_Depressed
1529,I'm feeling really productive this morning.,Not_Depressed
1530,Got a promotion at work today! So excited.,Not_Depressed
1531,I feel like a burden to everyone around me.,Depressed
1532,Everything feels so heavy and meaningless.,Depressed
1533,I'm really enjoying this new book I'm reading.,Not_Depressed
1534,Everything is just too much to handle right now.,Depressed
1535,I'm feeling really productive this morning.,Not_Depressed
1536,I just want to stay in bed and never wake up.,Depressed
1537,I'm so grateful for my supportive friends.,Not_Depressed
1538,I don't see any light at the end of the tunnel.,Depressed
1539,I'm really enjoying this new book I'm reading.,Not_Depressed
1540,I just want to stay in bed and never wake up.,Depressed
1541,I feel so hopeless and tired all the time.,Depressed
1542,I've lost interest in everything I used to love.,Depressed
1543,"I feel so alone, even when I'm with people.",Depressed
1544,I cry for no reason almost every day.,Depressed
1545,Just had a delicious lunch!,Not_Depressed
1546,It's hard to even get out of bed in the morning.,Depressed
1547,Had a wonderful time at the park today.,Not_Depressed
1548,The sun is shining and I feel energized.,Not_Depressed
1549,I'm feeling really productive this morning.,Not_Depressed
1550,Everything is just too much to handle right now.,Depressed
1551,"I feel so alone, even when I'm with people.",Depressed
1552,I've lost interest in everything I used to love.,Depressed
1553,"Today was a great day, I feel so happy!",Not_Depressed
1554,The sun is shining and I feel energized.,Not_Depressed
1555,"I feel so alone, even when I'm with people.",Depressed
1556,I cry for no reason almost every day.,Depressed
1557,I feel like a burden to everyone around me.,Depressed
1558,Just had a delicious lunch!,Not_Depressed
1559,I'm feeling really productive this morning.,Not_Depressed
1560,I don't see any light at the end of the tunnel.,Depressed
1561,I feel like a burden to everyone around me.,Depressed
1562,Life is beautiful and full of possibilities.,Not_Depressed
1563,"Today was a great day, I feel so happy!",Not_Depressed
1564,"Today was a great day, I feel so happy!",Not_Depressed
1565,It's hard to even get out of bed in the morning.,Depressed
1566,I don't see any light at the end of the tunnel.,Depressed
1567,Had a wonderful time at the park today.,Not_Depressed
1568,The sun is shining and I feel energized.,Not_Depressed
1569,I've lost interest in everything I used to love.,Depressed
1570,The sun is shining and I feel energized.,Not_Depressed
1571,I cry for no reason almost every day.,Depressed
1572,I'm really enjoying this new book I'm reading.,Not_Depressed
1573,I don't see any light at the end of the tunnel.,Depressed
1574,I feel so hopeless and tired all the time.,Depressed
1575,Life is beautiful and full of possibilities.,Not_Depressed
1576,I cry for no reason almost every day.,Depressed
1577,Everything feels so heavy and meaningless.,Depressed
1578,Looking forward to the weekend with my friends!,Not_Depressed
1579,Everything feels so heavy and meaningless.,Depressed
1580,I'm feeling really productive this morning.,Not_Depressed
1581,Everything feels so heavy and meaningless.,Depressed
1582,I just want to stay in bed and never wake up.,Depressed
1583,I'm so grateful for my supportive friends.,Not_Depressed
1584,Everything is just too much to handle right now.,Depressed
1585,I'm really enjoying this new book I'm reading.,Not_Depressed
1586,"I feel so alone, even when I'm with people.",Depressed
1587,Looking forward to the weekend with my friends!,Not_Depressed
1588,The sun is shining and I feel energized.,Not_Depressed
1589,Looking forward to the weekend with my friends!,Not_Depressed
1590,I cry for no reason almost every day.,Depressed
1591,Everything is just too much to handle right now.,Depressed
1592,I've lost interest in everything I used to love.,Depressed
1593,"I feel so alone, even when I'm with people.",Depressed
1594,"I feel so alone, even when I'm with people.",Depressed
1595,Had a wonderful time at the park today.,Not_Depressed
1596,Looking forward to the weekend with my friends!,Not_Depressed
1597,Looking forward to the weekend with my friends!,Not_Depressed
1598,Life is beautiful and full of possibilities.,Not_Depressed
1599,I'm so grateful for my supportive friends.,Not_Depressed
1600,I've lost interest in everything I used to love.,Depressed
1601,I feel so hopeless and tired all the time.,Depressed
1602,I'm so grateful for my supportive friends.,Not_Depressed
1603,I don't see any light at the end of the tunnel.,Depressed
1604,It's hard to even get out of bed in the morning.,Depressed
1605,It's hard to even get out of bed in the morning.,Depressed
1606,Everything feels so heavy and meaningless.,Depressed
1607,I feel like a burden to everyone around me.,Depressed
1608,Life is beautiful and full of possibilities.,Not_Depressed
1609,"Today was a great day, I feel so happy!",Not_Depressed
1610,The sun is shining and I feel energized.,Not_Depressed
1611,I cry for no reason almost every day.,Depressed
1612,Had a wonderful time at the park today.,Not_Depressed
1613,Life is beautiful and full of possibilities.,Not_Depressed
1614,I just want to stay in bed and never wake up.,Depressed
1615,I'm so grateful for my supportive friends.,Not_Depressed
1616,Everything is just too much to handle right now.,Depressed
1617,I've lost interest in everything I used to love.,Depressed
1618,I don't see any light at the end of the tunnel.,Depressed
1619,Had a wonderful time at the park today.,Not_Depressed
1620,I just want to stay in bed and never wake up.,Depressed
1621,Had a wonderful time at the park today.,Not_Depressed
1622,I feel so hopeless and tired all the time.,Depressed
1623,The sun is shining and I feel energized.,Not_Depressed
1624,Had a wonderful time at the park today.,Not_Depressed
1625,It's hard to even get out of bed in the morning.,Depressed
1626,I feel so hopeless and tired all the time.,Depressed
1627,Got a promotion at work today! So excited.,Not_Depressed
1628,Had a wonderful time at the park today.,Not_Depressed
1629,I'm feeling really productive this morning.,Not_Depressed
1630,Got a promotion at work today! So excited.,Not_Depressed
1631,Looking forward to the weekend with my friends!,Not_Depressed
1632,I've lost interest in everything I used to love.,Depressed
1633,I just want to stay in bed and never wake up.,Depressed
1634,I'm so grateful for my supportive friends.,Not_Depressed
1635,Life is beautiful and full of possibilities.,Not_Depressed
1636,It's hard to even get out of bed in the morning.,Depressed
1637,Life is beautiful and full of possibilities.,Not_Depressed
1638,Everything is just too much to handle right now.,Depressed
1639,Everything feels so heavy and meaningless.,Depressed
1640,The sun is shining and I feel energized.,Not_Depressed
1641,I cry for no reason almost every day.,Depressed
1642,Life is beautiful and full of possibilities.,Not_Depressed
1643,I'm so grateful for my supportive friends.,Not_Depressed
1644,The sun is shining and I feel energized.,Not_Depressed
1645,Looking forward to the weekend with my friends!,Not_Depressed
1646,Just had a delicious lunch!,Not_Depressed
1647,I just want to stay in bed and never wake up.,Depressed
1648,Just had a delicious lunch!,Not_Depressed
1649,Had a wonderful time at the park today.,Not_Depressed
1650,I cry for no reason almost every day.,Depressed
1651,"I feel so alone, even when I'm with people.",Depressed
1652,I don't see any light at the end of the tunnel.,Depressed
1653,I feel like a burden to everyone around me.,Depressed
1654,I cry for no reason almost every day.,Depressed
1655,I don't see any light at the end of the tunnel.,Depressed
1656,Looking forward to the weekend with my friends!,Not_Depressed
1657,Life is beautiful and full of possibilities.,Not_Depressed
1658,"Today was a great day, I feel so happy!",Not_Depressed
1659,Just had a delicious lunch!,Not_Depressed
1660,I cry for no reason almost every day.,Depressed
1661,I don't see any light at the end of the tunnel.,Depressed
1662,Got a promotion at work today! So excited.,Not_Depressed
1663,Got a promotion at work today! So excited.,Not_Depressed
1664,It's hard to even get out of bed in the morning.,Depressed
1665,Got a promotion at work today! So excited.,Not_Depressed
1666,I don't see any light at the end of the tunnel.,Depressed
1667,"I feel so alone, even when I'm with people.",Depressed
1668,"I feel so alone, even when I'm with people.",Depressed
1669,I cry for no reason almost every day.,Depressed
1670,I'm so grateful for my supportive friends.,Not_Depressed
1671,Had a wonderful time at the park today.,Not_Depressed
1672,I feel like a burden to everyone around me.,Depressed
1673,I cry for no reason almost every day.,Depressed
1674,I'm feeling really productive this morning.,Not_Depressed
1675,I feel like a burden to everyone around me.,Depressed
1676,Looking forward to the weekend with my friends!,Not_Depressed
1677,I feel so hopeless and tired all the time.,Depressed
1678,The sun is shining and I feel energized.,Not_Depressed
1679,I feel so hopeless and tired all the time.,Depressed
1680,It's hard to even get out of bed in the morning.,Depressed
1681,Everything feels so heavy and meaningless.,Depressed
1682,"I feel so alone, even when I'm with people.",Depressed
1683,The sun is shining and I feel energized.,Not_Depressed
1684,I feel like a burden to everyone around me.,Depressed
1685,I feel like a burden to everyone around me.,Depressed
1686,"Today was a great day, I feel so happy!",Not_Depressed
1687,I'm feeling really productive this morning.,Not_Depressed
1688,I'm really enjoying this new book I'm reading.,Not_Depressed
1689,Everything feels so heavy and meaningless.,Depressed
1690,It's hard to even get out of bed in the morning.,Depressed
1691,I feel like a burden to everyone around me.,Depressed
1692,Looking forward to the weekend with my friends!,Not_Depressed
1693,I feel so hopeless and tired all the time.,Depressed
1694,Everything feels so heavy and meaningless.,Depressed
1695,Life is beautiful and full of possibilities.,Not_Depressed
1696,Had a wonderful time at the park today.,Not_Depressed
1697,Life is beautiful and full of possibilities.,Not_Depressed
1698,I've lost interest in everything I used to love.,Depressed
1699,I'm feeling really productive this morning.,Not_Depressed
1700,"I feel so alone, even when I'm with people.",Depressed
1701,I just want to stay in bed and never wake up.,Depressed
1702,I don't see any light at the end of the tunnel.,Depressed
1703,"I feel so alone, even when I'm with people.",Depressed
1704,"Today was a great day, I feel so happy!",Not_Depressed
1705,"Today was a great day, I feel so happy!",Not_Depressed
1706,I don't see any light at the end of the tunnel.,Depressed
1707,Life is beautiful and full of possibilities.,Not_Depressed
1708,I don't see any light at the end of the tunnel.,Depressed
1709,Everything feels so heavy and meaningless.,Depressed
1710,Looking forward to the weekend with my friends!,Not_Depressed
1711,Everything feels so heavy and meaningless.,Depressed
1712,I feel so hopeless and tired all the time.,Depressed
1713,I'm feeling really productive this morning.,Not_Depressed
1714,Everything feels so heavy and meaningless.,Depressed
1715,"I feel so alone, even when I'm with people.",Depressed
1716,It's hard to even get out of bed in the morning.,Depressed
1717,Everything is just too much to handle right now.,Depressed
1718,"Today was a great day, I feel so happy!",Not_Depressed
1719,Had a wonderful time at the park today.,Not_Depressed
1720,Looking forward to the weekend with my friends!,Not_Depressed
1721,Everything feels so heavy and meaningless.,Depressed
1722,I feel like a burden to everyone around me.,Depressed
1723,I just want to stay in bed and never wake up.,Depressed
1724,I've lost interest in everything I used to love.,Depressed
1725,Everything feels so heavy and meaningless.,Depressed
1726,Just had a delicious lunch!,Not_Depressed
1727,Had a wonderful time at the park today.,Not_Depressed
1728,"I feel so alone, even when I'm with people.",Depressed
